Original Ordering,Unnamed: 0,Title,Author,Cleaned Goodreads URL,Number of Dupes
20565,387335,"fruits basket, vol. 22",natsuki takaya,7304783-fruits-basket-vol-22,58
20566,387334,"fruits basket, vol. 23",natsuki takaya,7304783-fruits-basket-vol-22,58
20567,94220,"fruits basket, vol. 3",natsuki takaya,7304783-fruits-basket-vol-22,58
20568,93417,"fruits basket, vol. 4",natsuki takaya,7304783-fruits-basket-vol-22,58
20569,94218,"fruits basket, vol. 5",natsuki takaya,7304783-fruits-basket-vol-22,58
20570,93380,"fruits basket, vol. 6",natsuki takaya,7304783-fruits-basket-vol-22,58
20571,94223,"fruits basket, vol. 7",natsuki takaya,7304783-fruits-basket-vol-22,58
20572,93392,"fruits basket, vol. 8",natsuki takaya,7304783-fruits-basket-vol-22,58
20573,70606,"fruits basket, vol. 9",natsuki takaya,7304783-fruits-basket-vol-22,58
37518,335852,one piece novel heroines,eiichiro oda,1826195.One_Piece_Volume_17,51
37519,373752,one piece vol. 22 ,eiichiro oda,1826195.One_Piece_Volume_17,51
37520,6054,one piece 巻八十九 〝badend musical〟,eiichiro oda,1826195.One_Piece_Volume_17,51
37522,82959,"one piece, vol. 104",eiichiro oda,1826195.One_Piece_Volume_17,51
37523,312980,"one piece, vol. 105",eiichiro oda,1826195.One_Piece_Volume_17,51
37524,312981,"one piece, vol. 106",eiichiro oda,1826195.One_Piece_Volume_17,51
37525,312979,"one piece, vol. 14",eiichiro oda,1826195.One_Piece_Volume_17,51
37526,15139,"one piece, vol. 20",eiichiro oda,1826195.One_Piece_Volume_17,51
37527,283805,"one piece, vol. 21",eiichiro oda,1826195.One_Piece_Volume_17,51
37528,373751,"one piece, vol. 23",eiichiro oda,1826195.One_Piece_Volume_17,51
37529,4675,"one piece, volume 1",eiichiro oda,1826195.One_Piece_Volume_17,51
37530,82963,"one piece, volume 10",eiichiro oda,1826195.One_Piece_Volume_17,51
37531,82958,"one piece, volume 107",eiichiro oda,1826195.One_Piece_Volume_17,51
37532,210181,"one piece, volume 11",eiichiro oda,1826195.One_Piece_Volume_17,51
37533,283797,"one piece, volume 12",eiichiro oda,1826195.One_Piece_Volume_17,51
37534,319299,"one piece, volume 13",eiichiro oda,1826195.One_Piece_Volume_17,51
37535,319298,"one piece, volume 14",eiichiro oda,1826195.One_Piece_Volume_17,51
37536,319297,"one piece, volume 15",eiichiro oda,1826195.One_Piece_Volume_17,51
37537,283796,"one piece, volume 16",eiichiro oda,1826195.One_Piece_Volume_17,51
37538,283800,"one piece, volume 17",eiichiro oda,1826195.One_Piece_Volume_17,51
37539,324006,"one piece, volume 18",eiichiro oda,1826195.One_Piece_Volume_17,51
37540,283795,"one piece, volume 19",eiichiro oda,1826195.One_Piece_Volume_17,51
37541,15134,"one piece, volume 2",eiichiro oda,1826195.One_Piece_Volume_17,51
37542,324003,"one piece, volume 22",eiichiro oda,1826195.One_Piece_Volume_17,51
37543,324002,"one piece, volume 23",eiichiro oda,1826195.One_Piece_Volume_17,51
37544,324001,"one piece, volume 24",eiichiro oda,1826195.One_Piece_Volume_17,51
37545,283790,"one piece, volume 25",eiichiro oda,1826195.One_Piece_Volume_17,51
37546,323999,"one piece, volume 26",eiichiro oda,1826195.One_Piece_Volume_17,51
37547,324000,"one piece, volume 27",eiichiro oda,1826195.One_Piece_Volume_17,51
37548,323997,"one piece, volume 28",eiichiro oda,1826195.One_Piece_Volume_17,51
37549,323998,"one piece, volume 29",eiichiro oda,1826195.One_Piece_Volume_17,51
37550,32529,"one piece, volume 3",eiichiro oda,1826195.One_Piece_Volume_17,51
37551,323996,"one piece, volume 30",eiichiro oda,1826195.One_Piece_Volume_17,51
37552,283792,"one piece, volume 30 (one piece, 30)",eiichiro oda,1826195.One_Piece_Volume_17,51
37553,283789,"one piece, volume 31",eiichiro oda,1826195.One_Piece_Volume_17,51
37554,323994,"one piece, volume 32",eiichiro oda,1826195.One_Piece_Volume_17,51
37555,323993,"one piece, volume 33",eiichiro oda,1826195.One_Piece_Volume_17,51
37556,323747,"one piece, volume 34",eiichiro oda,1826195.One_Piece_Volume_17,51
37557,283793,"one piece, volume 35",eiichiro oda,1826195.One_Piece_Volume_17,51
37558,323730,"one piece, volume 36",eiichiro oda,1826195.One_Piece_Volume_17,51
37559,283788,"one piece, volume 37",eiichiro oda,1826195.One_Piece_Volume_17,51
37560,15138,"one piece, volume 38",eiichiro oda,1826195.One_Piece_Volume_17,51
37561,32527,"one piece, volume 4",eiichiro oda,1826195.One_Piece_Volume_17,51
37562,283794,"one piece, volume 40",eiichiro oda,1826195.One_Piece_Volume_17,51
37563,32524,"one piece, volume 5",eiichiro oda,1826195.One_Piece_Volume_17,51
37564,15135,"one piece, volume 6",eiichiro oda,1826195.One_Piece_Volume_17,51
37565,32522,"one piece, volume 7",eiichiro oda,1826195.One_Piece_Volume_17,51
37566,15136,"one piece, volume 8",eiichiro oda,1826195.One_Piece_Volume_17,51
37567,32520,"one piece, volume 9",eiichiro oda,1826195.One_Piece_Volume_17,51
37568,82961,"one piece, volume 98",eiichiro oda,1826195.One_Piece_Volume_17,51
37569,82960,"one piece, volume 99",eiichiro oda,1826195.One_Piece_Volume_17,51
35456,379588,"naruto, vol. 02",masashi kishimoto,5822949-naruto-vol-40,48
35457,379587,"naruto, vol. 03",masashi kishimoto,5822949-naruto-vol-40,48
35458,379586,"naruto, vol. 04",masashi kishimoto,5822949-naruto-vol-40,48
35459,283823,"naruto, vol. 05",masashi kishimoto,5822949-naruto-vol-40,48
35460,379584,"naruto, vol. 06",masashi kishimoto,5822949-naruto-vol-40,48
35461,283816,"naruto, vol. 07",masashi kishimoto,5822949-naruto-vol-40,48
35462,379582,"naruto, vol. 08",masashi kishimoto,5822949-naruto-vol-40,48
35463,379581,"naruto, vol. 09",masashi kishimoto,5822949-naruto-vol-40,48
35464,14113,"naruto, vol. 1",masashi kishimoto,5822949-naruto-vol-40,48
35465,283801,"naruto, vol. 10",masashi kishimoto,5822949-naruto-vol-40,48
35466,283822,"naruto, vol. 11",masashi kishimoto,5822949-naruto-vol-40,48
35467,379578,"naruto, vol. 12",masashi kishimoto,5822949-naruto-vol-40,48
35468,379577,"naruto, vol. 13",masashi kishimoto,5822949-naruto-vol-40,48
35469,379576,"naruto, vol. 14",masashi kishimoto,5822949-naruto-vol-40,48
35470,379575,"naruto, vol. 15",masashi kishimoto,5822949-naruto-vol-40,48
35471,93416,"naruto, vol. 16",masashi kishimoto,5822949-naruto-vol-40,48
35472,379573,"naruto, vol. 17",masashi kishimoto,5822949-naruto-vol-40,48
35473,379572,"naruto, vol. 18",masashi kishimoto,5822949-naruto-vol-40,48
35474,379571,"naruto, vol. 19",masashi kishimoto,5822949-naruto-vol-40,48
35475,379570,"naruto, vol. 20",masashi kishimoto,5822949-naruto-vol-40,48
35476,379569,"naruto, vol. 21",masashi kishimoto,5822949-naruto-vol-40,48
35477,379568,"naruto, vol. 22",masashi kishimoto,5822949-naruto-vol-40,48
35478,379567,"naruto, vol. 23",masashi kishimoto,5822949-naruto-vol-40,48
35479,283807,"naruto, vol. 24",masashi kishimoto,5822949-naruto-vol-40,48
35480,379565,"naruto, vol. 25",masashi kishimoto,5822949-naruto-vol-40,48
35481,379564,"naruto, vol. 26",masashi kishimoto,5822949-naruto-vol-40,48
35482,379563,"naruto, vol. 27",masashi kishimoto,5822949-naruto-vol-40,48
35483,379562,"naruto, vol. 28",masashi kishimoto,5822949-naruto-vol-40,48
35484,379561,"naruto, vol. 29",masashi kishimoto,5822949-naruto-vol-40,48
35485,379560,"naruto, vol. 30",masashi kishimoto,5822949-naruto-vol-40,48
35486,379559,"naruto, vol. 31",masashi kishimoto,5822949-naruto-vol-40,48
35487,379558,"naruto, vol. 32",masashi kishimoto,5822949-naruto-vol-40,48
35488,379557,"naruto, vol. 33",masashi kishimoto,5822949-naruto-vol-40,48
35489,379556,"naruto, vol. 34",masashi kishimoto,5822949-naruto-vol-40,48
35490,379555,"naruto, vol. 35",masashi kishimoto,5822949-naruto-vol-40,48
35491,379550,"naruto, vol. 40",masashi kishimoto,5822949-naruto-vol-40,48
35492,379548,"naruto, vol. 42",masashi kishimoto,5822949-naruto-vol-40,48
35493,379152,"naruto, vol. 43",masashi kishimoto,5822949-naruto-vol-40,48
35494,379546,"naruto, vol. 44",masashi kishimoto,5822949-naruto-vol-40,48
35495,379545,"naruto, vol. 45",masashi kishimoto,5822949-naruto-vol-40,48
35496,294913,"naruto, vol. 46",masashi kishimoto,5822949-naruto-vol-40,48
35497,379543,"naruto, vol. 47",masashi kishimoto,5822949-naruto-vol-40,48
35498,379542,"naruto, vol. 48",masashi kishimoto,5822949-naruto-vol-40,48
35499,379541,"naruto, vol. 49",masashi kishimoto,5822949-naruto-vol-40,48
35500,379532,"naruto, vol. 58",masashi kishimoto,5822949-naruto-vol-40,48
35501,379530,"naruto, vol. 60",masashi kishimoto,5822949-naruto-vol-40,48
35502,379529,"naruto, vol. 61",masashi kishimoto,5822949-naruto-vol-40,48
35503,379526,"naruto, vol. 64",masashi kishimoto,5822949-naruto-vol-40,48
6748,42447,berserk vol. 40,kentaro miura,15894058-berserk-vol-36,43
6749,251561,berserk volume 1,kentaro miura,15894058-berserk-vol-36,43
6750,251560,berserk volume 2,kentaro miura,15894058-berserk-vol-36,43
6751,42448,berserk volume 41,kentaro miura,15894058-berserk-vol-36,43
6752,1216,"berserk, vol. 1",kentaro miura,15894058-berserk-vol-36,43
6753,42483,"berserk, vol. 10",kentaro miura,15894058-berserk-vol-36,43
6754,42482,"berserk, vol. 11",kentaro miura,15894058-berserk-vol-36,43
6755,42481,"berserk, vol. 12",kentaro miura,15894058-berserk-vol-36,43
6756,42480,"berserk, vol. 13",kentaro miura,15894058-berserk-vol-36,43
6757,42479,"berserk, vol. 14",kentaro miura,15894058-berserk-vol-36,43
6758,42478,"berserk, vol. 15",kentaro miura,15894058-berserk-vol-36,43
6759,42477,"berserk, vol. 16",kentaro miura,15894058-berserk-vol-36,43
6760,42476,"berserk, vol. 17",kentaro miura,15894058-berserk-vol-36,43
6761,42475,"berserk, vol. 18",kentaro miura,15894058-berserk-vol-36,43
6762,42474,"berserk, vol. 19",kentaro miura,15894058-berserk-vol-36,43
6763,42491,"berserk, vol. 2",kentaro miura,15894058-berserk-vol-36,43
6764,42473,"berserk, vol. 20",kentaro miura,15894058-berserk-vol-36,43
6765,42472,"berserk, vol. 21",kentaro miura,15894058-berserk-vol-36,43
6766,42471,"berserk, vol. 22",kentaro miura,15894058-berserk-vol-36,43
6767,42467,"berserk, vol. 23",kentaro miura,15894058-berserk-vol-36,43
6768,42470,"berserk, vol. 24",kentaro miura,15894058-berserk-vol-36,43
6769,42469,"berserk, vol. 25",kentaro miura,15894058-berserk-vol-36,43
6770,42468,"berserk, vol. 26",kentaro miura,15894058-berserk-vol-36,43
6771,42466,"berserk, vol. 27",kentaro miura,15894058-berserk-vol-36,43
6772,42465,"berserk, vol. 28",kentaro miura,15894058-berserk-vol-36,43
6773,42464,"berserk, vol. 29",kentaro miura,15894058-berserk-vol-36,43
6774,42490,"berserk, vol. 3",kentaro miura,15894058-berserk-vol-36,43
6775,42458,"berserk, vol. 30",kentaro miura,15894058-berserk-vol-36,43
6776,42457,"berserk, vol. 31",kentaro miura,15894058-berserk-vol-36,43
6777,42456,"berserk, vol. 32",kentaro miura,15894058-berserk-vol-36,43
6778,42455,"berserk, vol. 33",kentaro miura,15894058-berserk-vol-36,43
6779,42454,"berserk, vol. 34",kentaro miura,15894058-berserk-vol-36,43
6780,42452,"berserk, vol. 35",kentaro miura,15894058-berserk-vol-36,43
6781,42451,"berserk, vol. 36",kentaro miura,15894058-berserk-vol-36,43
6782,42450,"berserk, vol. 37",kentaro miura,15894058-berserk-vol-36,43
6783,42449,"berserk, vol. 38",kentaro miura,15894058-berserk-vol-36,43
6784,42446,"berserk, vol. 39",kentaro miura,15894058-berserk-vol-36,43
6785,42489,"berserk, vol. 4",kentaro miura,15894058-berserk-vol-36,43
6786,42488,"berserk, vol. 5",kentaro miura,15894058-berserk-vol-36,43
6787,42487,"berserk, vol. 6",kentaro miura,15894058-berserk-vol-36,43
6788,42486,"berserk, vol. 7",kentaro miura,15894058-berserk-vol-36,43
6789,42485,"berserk, vol. 8",kentaro miura,15894058-berserk-vol-36,43
6790,42484,"berserk, vol. 9",kentaro miura,15894058-berserk-vol-36,43
55329,80496,the hitwoman and the 7 cops,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55330,80475,the hitwoman and the body,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55331,80488,the hitwoman and the chubby cherub,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55332,339697,the hitwoman and the evil ex,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55333,80479,the hitwoman and the exorcism,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55334,80481,the hitwoman and the fallen angel,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55335,80499,the hitwoman and the family jewels,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55336,339761,the hitwoman and the flash mob,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55337,80482,the hitwoman and the gold digger,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55338,80487,the hitwoman and the mother load,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55339,80498,the hitwoman and the neurotic witness,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55340,339833,the hitwoman and the ninjas,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55341,80495,the hitwoman and the poisoned apple,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55342,80490,the hitwoman and the sacrificial lamb,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55343,339809,the hitwoman and the sitting duck,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55344,80476,the hitwoman and the teddy bear,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55345,339792,the hitwoman gets caught,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55346,339840,the hitwoman gets her man,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55347,80500,the hitwoman gets lucky,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55348,80480,the hitwoman goes to prison,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55349,80491,the hitwoman hires a manny,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55350,80497,the hitwoman hunts a ghost,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55351,80483,the hitwoman in a pickle,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55352,339838,the hitwoman investigates,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55353,80477,the hitwoman owes a favor,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55354,80474,the hitwoman pays a debt,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55355,80485,the hitwoman plays chaperone,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55356,80473,the hitwoman plays courier,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55357,80478,the hitwoman plays games,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55358,339767,the hitwoman spirals,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55359,80484,the hitwoman takes a road trip,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55360,339779,the hitwoman vs the embezzler,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55361,339839,the hitwoman vs the security guard,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55362,339787,the hitwoman vs the training schedule,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55363,80492,the hitwoman's act of contrition,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55364,80229,the hitwoman's charity case,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55365,80493,the hitwoman's downward dog,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55366,339814,the hitwoman's dying wish,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55367,339816,the hitwoman's egg hunt,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55368,339835,the hitwoman's girls' night out,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55369,339747,the hitwoman's juggling act,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55370,339763,the hitwoman's reunion,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
55371,339846,the hitwoman’s getaway,j.b. lynn,27361501-the-hitwoman-hires-a-manny,43
14821,7722,diary of steve the noob,steve the noob,25590490-diary-of-steve-the-noob,37
14822,41803,diary of steve the noob 10,steve the noob,25590490-diary-of-steve-the-noob,37
14823,7726,diary of steve the noob 12 (an unofficial minecraft book),steve the noob,25590490-diary-of-steve-the-noob,37
14824,41801,diary of steve the noob 13 (an unofficial minecraft book),steve the noob,25590490-diary-of-steve-the-noob,37
14825,300113,diary of steve the noob 14 (an unofficial minecraft book),steve the noob,25590490-diary-of-steve-the-noob,37
14826,41790,diary of steve the noob 15 (an unofficial minecraft book),steve the noob,25590490-diary-of-steve-the-noob,37
14827,41797,diary of steve the noob 16 (an unofficial minecraft book),steve the noob,25590490-diary-of-steve-the-noob,37
14828,41798,diary of steve the noob 17 (an unofficial minecraft book),steve the noob,25590490-diary-of-steve-the-noob,37
14829,300109,diary of steve the noob 18 (an unofficial minecraft book),steve the noob,25590490-diary-of-steve-the-noob,37
