Unnamed: 0,Title,Author,Cleaned Goodreads URL
191172,گتسبی بزرگ,f. scott fitzgerald,17159579
191221,گجسته دژ,sadegh hedayat,1907184._
194274,گدا,غلامحسین ساعدی,18721152
146082,گربه‌های آدمخوار,haruki murakami,31670317
350576,گروه محکومین,franz kafka,1503020._
191123,گریه‌های امپراتور,فاضل نظری,18721152
156238,یعقوب کذاب,jurek becker,3893918
191215,یونان و روم,frederick charles copleston,2231856._
373564,یک روز از زندگی ایوان دنیسویچ,aleksandr solzhenitsyn,32468674
70201,یک عاشقانه‌ی آرام,nader ebrahimi,13446876
373579,۱۹۸۴,george orwell,8008131
153608,۲۷۵ روز بازرگان,masoud behnoud,266067._
301294,ऐना [aina],ramlal joshi,31538228-aina
301307,कर्नाली ब्लुज [karnali blues],buddhisagar*,10579909-karnali-blues
152184,खुसी [khusi],vijay kumar panday,23125314-khusi
232121,गोदान [godaan],munshi premchand,694226._Godaan_
301303,घुम्ने मेचमाथि अन्धो मान्छे [ghumne mech mathi andho manche],bhupi sherchan,14060130-ghumne-mech-mathi-andho-manche
93434,चिना हराएको मान्छे [china harayeko manchhe],hari bansha acharya,17878202-china-harayeko-manchhe
60557,नॉट विदाऊट माय डॉटर,betty mahmoody,11102940
342189,पुराने गुनाह नये गुनाहगार,सुरेन्द्र मोहन पाठक,18721152
176176,प्रेमचंद की सर्वश्रेष्ठ कहानियां,munshi premchand,17888097
324291,बनारस टॉकीज [banaras talkies],satya vyas,33280428-banaras-talkies
232117,मधुशाला,harivansh rai bachchan,792429._
103607,माझी जन्मठेप,v.d. savarkar,34225004
301306,मुनामदन [muna madan],laxmi prasad devkota,6771558-muna-madan
301304,राधा [radha],krishna dharabasi,13445136-radha
228163,वो कविता किसी और की थी,प्रवीर कुमार,18721152
170792,समर लभ [summer love],subin bhattarai,17371265-summer-love
310054,অঁহক,humayun ahmed,9234374
304864,অক্টারিন,তানজীম  রহমান*,18721152
309816,অক্টোপাসের চোখ,muhammed zafar iqbal,13453232
304690,অক্ষরবন্দি জীবন,মোশতাক আহমদ,18721152
309766,অগ্নিবাণ,sharadindu bandyopadhyay,28432348
309751,অচিন পাখি,sharadindu bandyopadhyay,28432348
310138,অচিনপুর,humayun ahmed,9234374
309955,অতিপ্রাকৃত,humayun ahmed,9234374
309740,অদৃশ্য ত্রিকোণ,sharadindu bandyopadhyay,28432348
309750,অদ্বিতীয়,sharadindu bandyopadhyay,28432348
310024,অদ্ভুত সব গল্প,humayun ahmed,9234374
310045,অনন্ত অম্বরে,humayun ahmed,9234374
310101,অনন্ত নক্ষত্র বীথি,humayun ahmed,9234374
309662,অনাথবাবুর ভয়,satyajit ray,15775347
310154,অনীশ,humayun ahmed,9234374
304967,অনুর পাঠশালা,mahmudul haque,24661938
304925,অন্তরঙ্গ ইলিয়াস,mihir sengupta,16083085
309903,অন্তরার বাবা,humayun ahmed,9234374
304906,অন্ধকারের আফ্রিকা,রামনাথ বিশ্বাস,18721152
304746,অন্ধকারের একশ বছর,anisul hoque,8547605
310056,অন্ধকারের গান,humayun ahmed,9234374
309817,অন্ধকারের গ্রহ,muhammed zafar iqbal,13453232
304888,অন্ধকারের নদী,abhijit  sen,16182278
304810,অন্য এক গল্পকারের গল্প নিয়ে গল্প,shahaduz zaman,34534440
304717,অন্য ঘরে অন্য স্বর,akhteruzzaman elias,22206702
309797,অন্য জীবন,muhammed zafar iqbal,13453232
310088,অন্যদিন,humayun ahmed,9234374
310189,অন্যভুবন,humayun ahmed,9234374
304947,অপরাজিত আনন্দ,moti nandi,19546795
310050,অপরাহ্ণ,humayun ahmed,9234374
309554,অপরিচিতা,rabindranath tagore,36102500
310206,অপেক্ষা,humayun ahmed,9234374
309684,অপ্সরা থিয়েটারের মামলা,satyajit ray,15775347
309843,অবনীল,muhammed zafar iqbal,13453232
304994,অবিশ্বাসের দর্শন,অভিজিৎ রায়,18721152
304786,অবিশ্বাস্য সুন্দর পৃথিবী,muhammed zafar iqbal,13453232
309556,অভাগীর স্বর্গ,sarat chandra chattopadhyay,23659245
304972,অভাজনের মহাভারত,mahbub leelen,24517466
310137,অমানুষ,humayun ahmed,9234374
309743,অমৃতের মৃত্যু,sharadindu bandyopadhyay,28432348
309671,অম্বর সেন অন্তর্ধান রহস্য,satyajit ray,15775347
310046,অয়োময়,humayun ahmed,9234374
310015,অরণ্য,humayun ahmed,9234374
304703,অরব বসন্ত,মাহবুব মোর্শেদ,18721152
309770,অর্থমনর্থম্‌,sharadindu bandyopadhyay,28432348
304908,অলাতচক্র,taradas bandyopadhyay,21536702
304964,অশরীরী,mahmudul haque,24661938
304854,অসুখী দিন,shaheen akhtar,36075393
310092,আকাশ জোড়া মেঘ,humayun ahmed,9234374
304956,আখতারুজ্জামান ইলিয়াসের ডায়েরি,akhteruzzaman elias,22206702
309592,আগুন পাখির রহস্য,sunil gangopadhyay,26526344
310197,আগুনের পরশমণি,humayun ahmed,9234374
309568,আগ্নেয়গিরির পেটের মধ্যে,sunil gangopadhyay,26526344
310176,আঙুল কাটা জগলু,humayun ahmed,9234374
310157,আজ আমি কোথাও যাব না,humayun ahmed,9234374
310136,আজ চিত্রার বিয়ে,humayun ahmed,9234374
310096,আজ দুপুরে তোমার নিমন্ত্রণ,humayun ahmed,9234374
310201,আজ হিমুর বিয়ে,humayun ahmed,9234374
304898,আততায়ীদের সঙ্গে কথোপকথন,humayun azad,23357521
309922,আত্মজৈবনিক রচনাসমগ্র,humayun ahmed,9234374
304759,আত্মহত্যার সপক্ষে,imtiar shamim,36115308--
354770,আদর্শ হিন্দু হোটেল,bibhutibhushan bandyopadhyay,25126240
304940,আদিবাসী পুরাণ,সালেক খোকন,18721152
309753,আদিম রিপু,sharadindu bandyopadhyay,28432348
309824,আধ ডজন স্কুল,muhammed zafar iqbal,13453232
309800,আধুনিক ঈশপের গল্প,muhammed zafar iqbal,13453232
304957,আধো ঘুমে ক্যাস্ট্রোর সঙ্গে,shahaduz zaman,34534440
309987,আনন্দ বেদনার কাব্য,humayun ahmed,9234374
309870,আনোভা,humayun ahmed,9234374
310029,আপনারে আমি খুঁজিয়া বেড়াই,humayun ahmed,9234374
304843,আবারো টুনটুনি ও আবারো ছোটাচ্চু,muhammed zafar iqbal,13453232
304989,আবু ইব্রাহীমের মৃত্যু,shahidul jahir,16247873
304711,আবেদালির মৃত্যুর পর,mashiul alam,25107740
309613,আম আঁটির ভেঁপু,bibhutibhushan bandyopadhyay,25126240
309813,আমড়া ও ক্র্যাব নেবুলা,muhammed zafar iqbal,13453232
310055,আমরা কেউ বাসায় নেই,humayun ahmed,9234374
304942,আমরা হেঁটেছি যারা,imtiar shamim,36115308--
304720,আমাদের চিঠিযুগ কুউউ ঝিকঝিক,imtiar shamim,36115308--
310087,আমাদের শাদা বাড়ি,humayun ahmed,9234374
310155,আমার আছে জল,humayun ahmed,9234374
310002,আমার আপন আঁধার,humayun ahmed,9234374
310142,আমার ছেলেবেলা,humayun ahmed,9234374
309792,আমার ডেঞ্জারাস মামী,muhammed zafar iqbal,13453232
309998,আমার প্রিয় ভৌতিক গল্প,humayun ahmed,9234374
203357,আমার বন্ধু রাশেদ,muhammed zafar iqbal,13453232
309890,আমি,humayun ahmed,9234374
304816,আমি আরব গেরিলাদের সমর্থন করি,সন্দীপন চট্টোপাধ্যায়,18721152
310180,আমি এবং আমরা,humayun ahmed,9234374
310099,আমি এবং কয়েকটি প্রজাপতি,humayun ahmed,9234374
304822,আমি ও বনবিহারী,সন্দীপন চট্টোপাধ্যায়,18721152
310210,আমি তপু,muhammed zafar iqbal,13453232
304950,আমি বিজয় দেখেছি,m.r. akhtar mukul,18709984
304668,আমিই মাসুদ রানা,qazi anwar hussain,25454679
310196,আমিই মিসির আলি,humayun ahmed,9234374
309941,আয়না,humayun ahmed,9234374
310160,আয়নাঘর,humayun ahmed,9234374
9574,আর কোনোখানে,leela majumdar,28672299
354778,আরণ্যক,bibhutibhushan bandyopadhyay,25126240
309577,আরবদেশে সন্তু কাকাবাবু,sunil gangopadhyay,26526344
304723,আরিমাতানো,মাহবুব ময়ূখ রিশাদ,18721152
304844,আরো টুনটুনি ও আরো ছোটাচ্চু,muhammed zafar iqbal,13453232
304866,আর্কন,তানজীম  রহমান*,18721152
259172,আশাপূর্ণা দেবীর ছোটগল্প সঙ্কলন,ashapurna devi,20621464
310082,আশাবরী,humayun ahmed,9234374
310084,আসমানীরা তিন বোন,humayun ahmed,9234374
309839,ইকারাস,muhammed zafar iqbal,13453232
309683,ইন্দ্রজাল রহস্য,satyajit ray,15775347
310036,ইমা,humayun ahmed,9234374
310085,ইরিনা,humayun ahmed,9234374
310090,ইস্টিশন,humayun ahmed,9234374
310004,উঠোন পেরিয়ে দুই পা,humayun ahmed,9234374
310049,উড়ালপঙ্খি,humayun ahmed,9234374
354787,উত্তরাধিকার,samaresh majumdar,20972655
309930,উপন্যাস সমগ্র - অষ্টম খন্ড,humayun ahmed,9234374
309919,উপন্যাস সমগ্র - একাদশ খন্ড,humayun ahmed,9234374
309935,উপন্যাস সমগ্র - চতুর্থ খন্ড,humayun ahmed,9234374
309936,উপন্যাস সমগ্র - তৃতীয় খন্ড,humayun ahmed,9234374
309883,উপন্যাস সমগ্র - ত্রয়োদশ খণ্ড,humayun ahmed,9234374
309929,উপন্যাস সমগ্র - দশম খন্ড,humayun ahmed,9234374
309910,উপন্যাস সমগ্র - দ্বাদশ খন্ড,humayun ahmed,9234374
309938,উপন্যাস সমগ্র - দ্বিতীয় খন্ড,humayun ahmed,9234374
309915,উপন্যাস সমগ্র - নবম খন্ড,humayun ahmed,9234374
309928,উপন্যাস সমগ্র - পঞ্চম খন্ড,humayun ahmed,9234374
309946,উপন্যাস সমগ্র - প্রথম খন্ড,humayun ahmed,9234374
309911,উপন্যাস সমগ্র - ষষ্ঠ খন্ড,humayun ahmed,9234374
309920,উপন্যাস সমগ্র - সপ্তম খন্ড,humayun ahmed,9234374
309588,উল্কা রহস্য,sunil gangopadhyay,26526344
309861,"এংগা, বেংগা, চেংগা",humayun ahmed,9234374
310005,এই আমি,humayun ahmed,9234374
310022,এই বসন্তে,humayun ahmed,9234374
310059,"এই মেঘ, রৌদ্রছায়া",humayun ahmed,9234374
310149,এই শুভ্র! এই,humayun ahmed,9234374
310169,এইসব দিনরাত্রি,humayun ahmed,9234374
309926,এক ডজন সায়েন্স ফিকশন,humayun ahmed,9234374
354735,একজন আরজ আলী,hasnat abdul hye,25341829
310097,একজন মায়াবতী,humayun ahmed,9234374
310167,একজন হিমু কয়েকটি ঝিঁ ঝিঁ পোকা,humayun ahmed,9234374
304874,একজোড়া চোখ খোঁজে আরেকজোড়া চোখকে,জাহিদ হোসেন,18721152
304836,একটি ইলিশের স্বাদ ও অন্যান্য গল্প,নোংথোম্বম কুঞ্জমোহন সিংহ,18721152
309572,একটি লাল লঙ্কা,sunil gangopadhyay,26526344
304771,একটি শাড়ি এবং কামরাঙা বোমা ও অন্যান্য,obayed haq,34091064
310025,একটি সাইকেল এবং কয়েকটি ডাহুক পাখি,humayun ahmed,9234374
305002,একটি হাসপাতাল একজন নৃবিজ্ঞানী কয়েকটি ভাঙ্গা হাড়,shahaduz zaman,34534440
309661,একশৃঙ্গ অভিযান,satyajit ray,15775347
310016,একা একা,humayun ahmed,9234374
309539,একাত্তরের দিনগুলি,jahanara imam,21852990
310048,একি কাণ্ড!,humayun ahmed,9234374
304903,একেই বলে শুটিং,satyajit ray,15775347
310140,এপিটাফ,humayun ahmed,9234374
310190,এবং হিমু ...,humayun ahmed,9234374
309573,এবার কাকাবাবুর প্রতিশোধ,sunil gangopadhyay,26526344
309710,এবার কাণ্ড কেদারনাথে,satyajit ray,15775347
310057,এলেবেলে - দ্বিতীয় পর্ব,humayun ahmed,9234374
310120,এলেবেলে - প্রথম পর্ব,humayun ahmed,9234374
304995,এসো নিজে করি,চরম উদাস,18721152
304819,"এসো, নীপবনে",সন্দীপন চট্টোপাধ্যায়,18721152
304984,ঐতিহাসিক কাহিনী সমগ্র,sharadindu bandyopadhyay,28432348
309815,ও,muhammed zafar iqbal,13453232
304895,ওদের জানিয়ে দাও,shahriar kabir,18071754
309811,ওমিক্রনিক রূপান্তর,muhammed zafar iqbal,13453232
310121,ওমেগা পয়েন্ট,humayun ahmed,9234374
309892,কচ্ছপ কাহিনী,humayun ahmed,9234374
304868,কনফেশন,mohammad nazim uddin,17622285
304872,কন্ট্রাক্ট,mohammad nazim uddin,17622285
309844,কপোট্রনিক সুখ দুঃখ,muhammed zafar iqbal,13453232
354771,কবর,munier choudhury,17564819
354781,কবি,tarashankar bandyopadhyay,16086764
310191,কবি,humayun ahmed,9234374
309867,কবি সাহেব,humayun ahmed,9234374
304628,কবিতার স্বপ্ন,আবিদ আজাদ,18721152
304772,কবির কররেখা,al mahmud,18214143
304980,কয়েকটি বিহ্বল গল্প,shahaduz zaman,34534440
304860,কয়েকটি মৃত মুনিয়া,imtiar shamim,36115308--
304865,করাচি,mohammad nazim uddin,17622285
304870,কর্নেল ও কিলিং বিষয়ক এন্ডগেম,mamun hussain,25039288
309725,কলকাতায় ফেলুদা,satyajit ray,15775347
309597,কলকাতার জঙ্গলে,sunil gangopadhyay,26526344
304821,কলেরার দিনগুলিতে প্রেম,সন্দীপন চট্টোপাধ্যায়,18721152
304788,কল্পনা চাকমা ও রাজার সেপাই,zakir talukder,17999612
309758,কহেন কবি কালিদাস,sharadindu bandyopadhyay,28432348
310177,কহেন কবি কালিদাস,humayun ahmed,9234374
309943,কাক ও কাঠগোলাপ,humayun ahmed,9234374
309541,কাকতাড়ুয়া,selina hossain,17455415
309567,কাকাবাবু আর বাঘের গল্প,sunil gangopadhyay,26526344
309576,কাকাবাবু ও আশ্চর্য দ্বীপ,sunil gangopadhyay,26526344
309582,কাকাবাবু ও এক ছদ্মবেশী,sunil gangopadhyay,26526344
309571,কাকাবাবু ও একটি সাদা ঘোড়া,sunil gangopadhyay,26526344
309581,কাকাবাবু ও চন্দনদস্যু,sunil gangopadhyay,26526344
309570,কাকাবাবু ও জলদস্যু,sunil gangopadhyay,26526344
309598,কাকাবাবু ও বজ্র লামা,sunil gangopadhyay,26526344
309580,কাকাবাবু ও ব্ল্যাক প্যান্থার,sunil gangopadhyay,26526344
309574,কাকাবাবু ও মরণফাঁদ,sunil gangopadhyay,26526344
309578,কাকাবাবু ও শিশুচোরের দল,sunil gangopadhyay,26526344
309575,কাকাবাবু ও সিন্দুক রহস্য,sunil gangopadhyay,26526344
309585,কাকাবাবু বনাম চোরাশিকারি,sunil gangopadhyay,26526344
309560,কাকাবাবু বনাম মূর্তিচোর,sunil gangopadhyay,26526344
309610,কাকাবাবু সমগ্র ১,sunil gangopadhyay,26526344
309609,কাকাবাবু সমগ্র ২,sunil gangopadhyay,26526344
309607,কাকাবাবু সমগ্র ৩,sunil gangopadhyay,26526344
309604,কাকাবাবু সমগ্র ৪,sunil gangopadhyay,26526344
309602,কাকাবাবু সমগ্র ৫,sunil gangopadhyay,26526344
309596,কাকাবাবু সমগ্র ৬,sunil gangopadhyay,26526344
309565,কাকাবাবু সমগ্র ৭,sunil gangopadhyay,26526344
309595,কাকাবাবু হেরে গেলেন?,sunil gangopadhyay,26526344
309561,কাকাবাবুর কান্ডকারখানা,sunil gangopadhyay,26526344
309569,কাকাবাবুর চোখে জল,sunil gangopadhyay,26526344
309583,কাকাবাবুর প্রথম অভিযান,sunil gangopadhyay,26526344
309934,কাকারু,humayun ahmed,9234374
309840,কাজলের দিনরাত্রি,muhammed zafar iqbal,13453232
310124,কাঠপেন্সিল,humayun ahmed,9234374
309880,কানী ডাইনী,humayun ahmed,9234374
304837,কালকেউটের সুখ,swakrito noman,29628961
354789,কালপুরুষ,samaresh majumdar,20972655
354790,কালবেলা,samaresh majumdar,20972655
304674,কালো কৌতুক,imtiaz mahmud,34816074
304968,কালো বরফ,mahmudul haque,24661938
310119,কালো যাদুকর,humayun ahmed,9234374
310071,কিছু শৈশব,humayun ahmed,9234374
310074,কিছুক্ষণ,humayun ahmed,9234374
309933,কিশোর উপন্যাসসমগ্র,humayun ahmed,9234374
309804,কিশোর উপন্যাসসমগ্র ২,muhammed zafar iqbal,13453232
309801,কিশোর উপন্যাসসমগ্র ৩,muhammed zafar iqbal,13453232
309984,কিশোর সমগ্র,humayun ahmed,9234374
304823,কুকুর সম্পর্কে দুটো একটা কথা যা আমি জানি,সন্দীপন চট্টোপাধ্যায়,18721152
310166,কুটু মিয়া,humayun ahmed,9234374
310070,কুহক,humayun ahmed,9234374
310010,কুহুরানী,humayun ahmed,9234374
310184,কৃষ্ণপক্ষ,humayun ahmed,9234374
310102,কে কথা কয়,humayun ahmed,9234374
304857,কেউ কেউ কথা রাখে,mohammad nazim uddin,17622285
309834,কেপলার টুটুবি,muhammed zafar iqbal,13453232
304809,কেশের আড়ে পাহাড়,shahaduz zaman,34534440
304904,কেস হিস্ট্রি,প্রফেসর এম ইউ আহমেদ,18721152
309706,কৈলাস চৌধুরীর পাথর,satyajit ray,15775347
310217,কোথাও কেউ নেই,humayun ahmed,9234374
309921,কোয়ান্টাম রসায়ন,humayun ahmed,9234374
304897,ক্যাঙ্গারু দেখার শ্রেষ্ঠ দিন এবং অন্যান্য অনুবাদ গল্প,shahaduz zaman,34534440
304958,ক্রাচের কর্নেল,shahaduz zaman,34534440
304784,ক্রুশপথে নিখোঁজ গল্প,মাহবুব ময়ূখ রিশাদ,18721152
309809,ক্রেনিয়াল,muhammed zafar iqbal,13453232
309825,ক্রোমিয়াম অরণ্য,muhammed zafar iqbal,13453232
304983,খাকি চত্বরের খোয়ারি,shahaduz zaman,34534440
309599,খালি জাহাজের রহস্য,sunil gangopadhyay,26526344
309752,খুঁজি খুঁজি নারি,sharadindu bandyopadhyay,28432348
309492,খুনখারাপি,samaresh majumdar,20972655
304886,খেলাঘর,mahmudul haque,24661938
304815,খেলারাম খেলে যা,syed shamsul haque,22672819
304716,খোঁয়ারি,akhteruzzaman elias,22206702
304725,গন্দমফুল,imtiaz mahmud,34816074
354786,গর্ভধারিণী,samaresh majumdar,20972655
309918,গল্প পঞ্চাশৎ,humayun ahmed,9234374
309996,গল্প সমগ্র,humayun ahmed,9234374
304960,"গল্প, অগল্প, না-গল্প সংগ্রহ",shahaduz zaman,34534440
304999,গল্পসংগ্রহ,sharadindu bandyopadhyay,28432348
304802,গল্পসমগ্র ১,shaheen akhtar,36075393
309927,গল্পসমগ্র-১,humayun ahmed,9234374
304660,গল্পে গল্পে অর্থনীতি,মোহাইমিন পাটোয়ারী,18721152
304935,গাভী বিত্তান্ত,ahmed sofa,23282506
304664,গুগল গুরু,shahaduz zaman,34534440
309974,গৃহত্যাগী জোছনা,humayun ahmed,9234374
309566,গোলকধাঁধায় কাকাবাবু,sunil gangopadhyay,26526344
309700,গোলকধাম রহস্য,satyajit ray,15775347
309644,গোলাপী মুক্তা রহস্য,satyajit ray,15775347
309709,গোসাঁইপুর সরগরম,satyajit ray,15775347
310139,গৌরীপুর জংশন,humayun ahmed,9234374
309669,গ্যাংটকে গন্ডগোল,satyajit ray,15775347
304861,গ্রামায়নের ইতিকথা,imtiar shamim,36115308--
304776,ঘরভরতি মানুষ অথবা নৈঃশব্দ্য,ahmad mostofa kamal,26088227
309790,ঘাস-ফড়িং,muhammed zafar iqbal,13453232
304689,ঘুঘু,রওশন আরা মুক্তা,18721152
309640,ঘুরঘুটিয়ার ঘটনা,satyajit ray,15775347
309949,ঘেটুপুত্র কমলা,humayun ahmed,9234374
304721,ঘোড়ামাসুদ,mashiul alam,25107740
310073,চক্ষে আমার তৃষ্ণা,humayun ahmed,9234374
309858,চন্দ্রসখা,humayun ahmed,9234374
310158,চলে যায় বসন্তের দিন,humayun ahmed,9234374
310111,চাঁদের আলোয় কয়েকজন যুবক,humayun ahmed,9234374
309761,চিড়িয়াখানা,sharadindu bandyopadhyay,28432348
304961,চিত্রগুপ্তের ফাইল,satinath bhaduri,31930445
309762,চিত্রচোর,sharadindu bandyopadhyay,28432348
309966,চেরাগের দৈত্য এবং বাবলু,humayun ahmed,9234374
310089,চৈত্রের দ্বিতীয় দিবস,humayun ahmed,9234374
309981,চোখ,humayun ahmed,9234374
304697,"চোখ খুলি না, চক্ষু লোনা",আশান উজ জামান*,18721152
309769,চোরাবালি,sharadindu bandyopadhyay,28432348
309527,ছদ্মবেশ,sadat hossain,29352872
309891,ছবি,humayun ahmed,9234374
309746,ছলনার ছন্দ,sharadindu bandyopadhyay,28432348
305006,ছায়াগোলাপ,মাহবুব আজাদ,18721152
309736,ছায়াপথিক,sharadindu bandyopadhyay,28432348
310076,ছায়াবীথি,humayun ahmed,9234374
304748,ছায়াময়,niloy nandy,29505502
309805,ছায়ালীন,muhammed zafar iqbal,13453232
310052,ছায়াসঙ্গী,humayun ahmed,9234374
304852,ছায়ার পাখি,abhijit  sen,16182278
310103,ছেলেটা,humayun ahmed,9234374
309972,ছোটদের যত লেখা,humayun ahmed,9234374
309589,জঙ্গলগড়ের চাবি,sunil gangopadhyay,26526344
304820,জঙ্গলের দিনরাত্রি,সন্দীপন চট্টোপাধ্যায়,18721152
309562,জঙ্গলের মধ্যে এক হোটেল,sunil gangopadhyay,26526344
310067,জনম জনম,humayun ahmed,9234374
304996,জনযুদ্ধের গণযোদ্ধা,qamrul hassan bhuiyan,23560050
304658,জন্ম ও যোনির ইতিহাস,jannatun nayeem prity,34320659
309898,জন্মদিনের উপহার,humayun ahmed,9234374
304706,জবাইঘর,হাসান মাহবুব,18721152
309728,জয় বাবা ফেলুনাথ,satyajit ray,15775347
310014,জয়জয়ন্তী,humayun ahmed,9234374
310037,জল জোছনা,humayun ahmed,9234374
309979,জলকন্যা,humayun ahmed,9234374
309822,জলজ,muhammed zafar iqbal,13453232
309579,জলদস্যু,sunil gangopadhyay,26526344
310021,জলপদ্ম,humayun ahmed,9234374
309833,জলমানব,muhammed zafar iqbal,13453232
309969,জলিল সাহেবের পিটিশন,humayun ahmed,9234374
304797,জলেশ্বরী,obayed haq,34091064
304970,জাগরী,satinath bhaduri,31930445
304807,জানালার ওপাশে,sadat hossain,29352872
354757,জাপানযাত্রী,rabindranath tagore,36102500
304887,জাল,mohammad nazim uddin,17622285
304719,"জাল স্বপ্ন, স্বপ্নের জাল",akhteruzzaman elias,22206702
309673,জাহাঙ্গীরের স্বর্ণমুদ্রা,satyajit ray,15775347
309973,জীণ কফিল,humayun ahmed,9234374
304971,জীবন আমার বোন,mahmudul haque,24661938
304991,জীবন ও রাজনৈতিক বাস্তবতা,shahidul jahir,16247873
304803,জীবন ঘষে আগুন,hasan azizul huq,18213554
310107,জীবনকৃষ্ণ মেমোরিয়াল হাইস্কুল,humayun ahmed,9234374
304722,জুবোফ্‌স্কি বুলভার,mashiul alam,25107740
310214,জোছনা ও জননীর গল্প,humayun ahmed,9234374
309968,জোছনাত্রয়ী,humayun ahmed,9234374
309545,জোছনার ছায়া,মোশতাক আহমেদ,18721152
309587,জোজো অদৃশ্য,sunil gangopadhyay,26526344
304691,ঝিনুক নীরবে সহো,মোশতাক আহমদ,18721152
309772,ঝিন্দের বন্দী,sharadindu bandyopadhyay,28432348
309894,টগর অ্যান্ড জেরি,humayun ahmed,9234374
309841,টাইট্রন একটি গ্রহের নাম,muhammed zafar iqbal,13453232
309786,টিটিং,muhammed zafar iqbal,13453232
309716,টিনটোরেটোর যীশু,satyajit ray,15775347
309848,টুকুনজিল,muhammed zafar iqbal,13453232
304845,টুনটুনি ও ছোটাচ্চু,muhammed zafar iqbal,13453232
309643,টেরোড্যাকটিলের ডিম,satyajit ray,15775347
304804,টোবাটেক সিং ও অন্যান্য গল্প,saadat hasan manto,20884120
309623,ডক্টর শেরিং-এর স্মরণশক্তি,satyajit ray,15775347
309686,ডবল ফেলুদা,satyajit ray,15775347
304992,ডলু নদীর হাওয়া ও অন্যান্য গল্প,shahidul jahir,16247873
304863,ডানাকাটা হিমের ভেতর,imtiar shamim,36115308--
304986,ডুমুরখেকো মানুষ ও অন্যান্য গল্প,shahidul jahir,16247873
304943,ঢোঁড়াই চরিত মানস,satinath bhaduri,31930445
304751,তনুশ্রীর সঙ্গে দ্বিতীয় রাত,mashiul alam,25107740
310174,তন্দ্রাবিলাস,humayun ahmed,9234374
304842,তবুও টুনটুনি তবুও ছোটাচ্চু,muhammed zafar iqbal,13453232
304787,তর্কশয্যায় মৃত্যু,মাহবুব ময়ূখ রিশাদ,18721152
304858,তা হলে বৃষ্টিদিন তা হলে ১৪ জুলাই,imtiar shamim,36115308--
310042,তারা তিনজন,humayun ahmed,9234374
304884,তালাশ,shaheen akhtar,36075393
310141,তিথির নীল তোয়ালে,humayun ahmed,9234374
309517,তিন ডাহুক,সালমান হক*,18721152
309993,তিন পুরুষ,humayun ahmed,9234374
309965,তিন বিচিত্র,humayun ahmed,9234374
309886,তিন ভিনদেশি,humayun ahmed,9234374
309854,তিনকণ্যা,humayun ahmed,9234374
304955,তিনটি সেনা অভ্যুত্থান ও কিছু না বলা কথা,এম এ হামিদ,18721152
309954,তিনি ও সে,humayun ahmed,9234374
310110,তুমি আমায় ডেকেছিলে ছুটির নিমন্ত্রণে,humayun ahmed,9234374
310164,তেতুল বনে জোছনা,humayun ahmed,9234374
310207,তৈলচিত্রের ভূত,manik bandopadhyay,17817681
309550,তোতা কাহিনী,rabindranath tagore,36102500
310130,তোমাকে,humayun ahmed,9234374
310153,তোমাদের এই নগরে,humayun ahmed,9234374
310114,তোমাদের জন্য ভালোবাসা,humayun ahmed,9234374
309869,তোমাদের জন্য রূপকথা,humayun ahmed,9234374
309808,ত্রাতিনা,muhammed zafar iqbal,13453232
309832,ত্রাতুলের জগৎ,muhammed zafar iqbal,13453232
309887,ত্রি,humayun ahmed,9234374
309826,ত্রিনিত্রি রাশিমালা,muhammed zafar iqbal,13453232
304878,থৃলার গল্প সংকলন,mohammad nazim uddin,17622285
304877,থৃলার গল্প সংকলন ২,mohammad nazim uddin,17622285
304876,থৃলার গল্প সংকলন ৩,mohammad nazim uddin,17622285
304875,থৃলার গল্পসঙ্কলন ৪,mohammad nazim uddin,17622285
310192,দরজার ওপাশে,humayun ahmed,9234374
304944,দলবদলের আগে,moti nandi,19546795
309950,দশজন,humayun ahmed,9234374
309948,দশটি উপন্যাস,humayun ahmed,9234374
310211,দস্যি ক'জন,muhammed zafar iqbal,13453232
310039,দাঁড়কাকের সংসার কিংবা মাঝে মাঝে তব দেখা পাই,humayun ahmed,9234374
310200,দারুচিনি দ্বীপ,humayun ahmed,9234374
309655,দার্জিলিং জমজমাট,satyajit ray,15775347
309852,দি একসরসিস্ট,william peter blatty,17225347
304761,দিকশূন্যপুর,মাহবুব ময়ূখ রিশাদ,18721152
310112,দিঘির জলে কার ছায়া গো,humayun ahmed,9234374
304744,দিনবদলের দিনরাত্রি,মেসবাহউদ্দীন আহমেদ,18721152
310019,দিনের শেষে,humayun ahmed,9234374
310079,দুই দুয়ারী,humayun ahmed,9234374
309849,দুই বাংলার প্রেমের উপন্যাস,samaresh majumdar,20972655
304740,দুধ,mashiul alam,25107740
304718,দুধভাতে উৎপাত,akhteruzzaman elias,22206702
309765,দুর্গরহস্য,sharadindu bandyopadhyay,28432348
309739,দুষ্টচক্র,sharadindu bandyopadhyay,28432348
310013,দূরে কোথায়,humayun ahmed,9234374
310017,দেখা না দেখা,humayun ahmed,9234374
304985,দেখিতে গিয়াছি পর্বতমালা,মাহবুব আজাদ,18721152
309558,দেবদাস,sarat chandra chattopadhyay,23659245
19203,দেবী,humayun ahmed,9234374
304855,দেশভাগের গল্প,hasan azizul huq,18213554
304921,দেশে বিদেশে,syed mujtaba ali,17880034
304715,দোজখের ওম,akhteruzzaman elias,22206702
