Unnamed: 0,Title,Author,Cleaned Goodreads URL
49578,the buddha in the attic,julie otsuka,10464963-the-buddha-in-the-attic
94366,the buddha of suburbia,hanif kureishi,117665.The_Buddha_Of_Suburbia
260762,the buffalo soldier,chris bohjalian,126816.The_Buffalo_Soldier
268514,the buggy list,courtney rice gager,17401773-the-buggy-list
229356,the bughouse affair,marcia muller,17332250-the-bughouse-affair
158485,the build-up season,megan jacobson,34854006-the-build-up-season
131275,the builders,joseph fort newton,13020157-the-builders
264827,the builders,maeve binchy,8134200-the-builders
327746,the building of jalna,mazo de la roche,9742369-the-building-of-jalna
22992,the bull from the sea,mary renault,3332213-the-bull-from-the-sea
25815,the bulldozer and the big tent,todd gitlin,1496743.The_Bulldozer_and_the_Big_Tent
178564,the bullet,mary louise kelly,26858097-the-bullet
61163,the bullet-catcher's daughter,rod duncan,23975815-the-bullet-catcher-s-daughter
198282,the bulletproof diet,dave asprey,22299976-the-bulletproof-diet
27723,the bullpen gospels,dirk hayhurst,12044304-the-bullpen-gospels
25743,the bully pulpit,doris kearns goodwin,21412350-the-bully-pulpit
304133,the bulwark,theodore dreiser,156837.The_Bulwark
87515,the bumblebee flies anyway,robert cormier,137559.The_Bumblebee_Flies_Anyway
43271,the bumper book of bunny suicides,andy riley,1169654.The_Bumper_Book_of_Bunny_Suicides
27303,the bungalow,sarah jio,12870772-the-bungalow
288210,the bungalow mystery,carolyn keene,1846566.The_Bungalow_Mystery
116487,the bunyans,audrey wood,8302357-the-bunyans
243630,the burden,mary westmacott,2954826-the-burden
228723,the burden bearer,paul chappell,17166801-the-burden-bearer
300699,the burden of proof,scott turow,1433039.The_Burden_of_Proof
194620,the burdens of a bachelor,rebecca connolly,34683326-the-burdens-of-a-bachelor
85347,the burgess boys,elizabeth strout,22672865-the-burgess-boys
6206,the burial hour,jeffery deaver,34095166-the-burial-hour
137103,the buried,brett battles,25774504-the-buried
145177,the buried book,d.m. pulley,29105591-the-buried-book
3370,the buried giant,kazuo ishiguro,28245487-the-buried-giant
85837,the burn,annie oldham,12753616-the-burn
34333,the burning,jane casey,9562615-the-burning
386232,the burning,r.l. stine,2119437.The_Burning
215762,the burning,tim madigan,1290396.The_Burning
178922,the burning air,erin kelly,13632506-the-burning-air
25181,the burning bridge,john flanagan,15748883-the-burning-bridge
188796,the burning claw,quinn loftis,31278375-the-burning-claw
191816,the burning girl,claire messud,34701553-the-burning-girl
